,C1,C2
48107,-0.30798942,-6.0525174
48108,7.7275453,5.19085
48109,3.6907053,4.6228833
48110,3.7678504,2.435451
48111,-0.6452989,-3.8430724
48112,-5.5569143,0.63202846
48113,2.0990126,-0.2958618
48114,5.8640604,15.652026
48115,-0.041415717,11.868936
48116,-1.2538561,-6.0231485
48117,-0.2752476,-7.324902
48118,0.29596636,11.961687
48119,-3.9522672,7.498592
48120,-0.43993142,-6.121357
48121,4.1206946,2.2585387
48122,9.722267,11.407788
48123,0.83158726,0.6800479
48124,1.7616675,1.6860639
48125,0.8027555,11.467806
48126,1.1826825,-4.624148
48127,4.5202026,11.78946
48128,9.26672,11.18039
48129,2.1334767,5.1949434
48130,1.2712785,4.6877284
48131,5.4335055,15.314059
48132,4.2089562,3.649158
48133,2.8700538,-0.3937437
48134,12.864648,-0.23883744
48135,0.34433803,4.8314266
48136,6.4650292,3.953866
48137,13.1635895,-1.0720571
48138,-4.806039,1.0985887
48139,-9.579109,1.6234397
48140,4.270935,9.387027
48141,1.2555164,3.3546028
48142,8.090412,5.12515
48143,-7.0804586,-0.51063955
48144,-6.3622127,1.750079
48145,2.5766733,-1.8102367
48146,9.790269,3.5334153
48147,-1.2339625,-4.9584193
48148,-3.9500623,1.4866594
48149,0.27145928,-4.1374707
48150,-7.6366887,1.5617911
48151,2.2489398,-1.2470908
48152,2.0292404,-1.3910892
48153,12.492794,6.2601423
48154,1.8154262,3.4017646
48155,-7.3587465,2.659852
48156,6.823666,14.2643
48157,-5.828472,1.2364439
48158,11.532595,-0.38950965
48159,-3.0997057,7.5289254
48160,-3.9030864,-5.3418407
48161,0.38614392,-0.7536195
48162,-1.5376141,-6.8343577
48163,-6.494265,-0.35059088
48164,-3.6189308,-7.630972
48165,-6.231281,-1.9938827
48166,1.610586,1.8946552
48167,2.6210299,-1.8156552
48168,9.727471,1.0902907
48169,9.914665,11.470827
48170,4.010489,3.9649003
48171,3.941633,4.0778074
48172,-0.86648136,-4.755137
48173,3.7584555,7.668344
48174,-4.318995,2.613496
48175,5.6847844,14.449445
48176,9.706879,3.610086
48177,0.45126697,-4.221324
48178,1.12899,14.574421
48179,10.04721,3.4800272
48180,-0.2049188,-6.6766167
48181,3.1344557,-0.6118158
48182,1.997195,6.241617
48183,-0.2909712,14.641392
48184,12.948605,5.58795
48185,9.181703,11.709559
48186,2.2339156,5.075218
48187,12.481232,-1.7027024
48188,1.117253,4.090454
48189,-0.93048495,11.6480665
48190,0.79722446,15.305292
48191,-3.4359841,-7.282814
48192,12.200818,5.491841
48193,0.9813264,6.447088
48194,4.318612,3.7745483
48195,6.9541283,15.291033
48196,-2.9063978,7.444507
48197,12.793892,4.948397
48198,11.951354,4.9289484
48199,3.1964486,3.5716453
48200,5.2045717,15.106328
48201,12.359195,5.0615015
48202,-0.021159047,-3.468404
48203,1.372444,8.443286
48204,3.416444,3.6484375
48205,3.3879092,2.7818356
48206,10.007709,10.977416
48207,3.156441,3.1341774
48208,1.8151127,1.2868782
48209,3.4727232,2.8822033
48210,4.8231215,4.387461
48211,4.0605187,2.1411285
48212,5.6614504,8.265945
48213,13.431998,-1.1847401
48214,11.925957,-1.5231463
48215,7.094344,3.1232123
48216,-0.8301964,-4.466002
48217,-0.9753013,12.150145
48218,12.407212,6.125726
48219,1.7238164,12.136211
48220,4.249042,3.7089357
48221,1.361156,1.4484622
48222,7.8778987,5.524088
48223,2.8003762,-0.7293176
48224,1.1389631,14.054993
48225,9.75211,4.2798185
48226,10.16507,10.865479
48227,4.797371,4.4456377
48228,3.9861872,4.1491838
48229,2.5523658,5.102021
48230,6.2919683,15.599409
48231,-1.1000233,-5.5598874
48232,6.51407,4.023395
48233,13.578529,0.2061623
48234,5.112461,10.149568
48235,-1.786869,-6.978576
48236,2.79924,-1.5434078
48237,3.4563658,2.809948
48238,-0.061573736,11.914249
48239,6.371058,3.9465644
48240,-0.57253915,11.978072
48241,10.581205,1.0368856
48242,6.101927,3.3598762
48243,5.0343857,1.9218218
48244,3.365904,2.7683008
48245,-3.2960784,1.1447357
48246,6.542225,4.703009
48247,5.7759547,8.069268
48248,1.2033819,6.240892
48249,1.7629403,2.8433256
48250,3.7866573,4.5141773
48251,3.066091,3.1289716
48252,11.799739,0.31546935
48253,8.647325,11.208153
48254,10.09328,3.4953299
48255,12.562584,-0.78071404
48256,12.962663,-1.1371306
48257,-1.7112992,-7.511497
48258,0.96434057,3.8096616
48259,3.7317643,6.5954833
48260,3.3022754,4.173346
48261,3.053997,-0.48111176
48262,1.3826352,8.446933
48263,4.6059747,5.8175178
48264,7.338246,15.102689
48265,-3.326398,0.77766454
48266,-3.8754978,1.4046488
48267,1.9936677,-0.916525
48268,0.3430616,-0.32735094
48269,-4.849085,-0.009661462
48270,-4.806707,1.1272675
48271,1.1601772,3.5576324
48272,-4.799507,1.117552
48273,-1.6639099,-7.0963016
48274,-5.9480333,-1.84913
48275,-2.6238,6.6237907
48276,-0.44888932,-4.8927746
48277,6.028152,13.540658
48278,1.1290189,0.9783271
48279,2.6867256,-0.77459514
48280,-0.18541251,-7.195879
48281,13.625761,-0.071965456
48282,-6.61356,-0.6074199
48283,-4.5518527,2.7028804
48284,2.721308,-0.68644637
48285,-6.1653,2.3578515
48286,0.33754072,-1.1978838
48287,2.8708413,-0.5324327
48288,-0.2977229,14.450067
48289,7.480543,6.7299786
48290,-0.5421355,-4.170426
48291,2.6741374,-0.80073917
48292,0.17180626,1.0142304
48293,6.4692388,4.0420246
48294,1.7161565,3.513327
48295,5.5593424,8.005517
48296,13.341062,5.602305
48297,6.1688285,5.83648
48298,0.3301472,15.116849
48299,3.4602227,-0.46161294
48300,8.129309,5.3262205
48301,-2.3289762,7.1786866
48302,0.93006027,11.422383
48303,-7.520254,2.513209
48304,-0.22811739,-4.8138847
48305,8.508217,10.402389
48306,1.6184998,8.3863945
48307,-3.5599134,-8.076131
48308,6.12325,3.4258075
48309,3.0966108,6.3908544
48310,1.0680841,4.231075
48311,7.0089393,1.7533544
48312,1.4374915,3.3567867
48313,-3.2825491,0.25716177
48314,2.1134717,-1.3834599
48315,5.8162723,13.725616
48316,3.3812985,7.0093756
48317,-0.4526691,11.373552
48318,4.455635,9.213019
48319,1.6393358,1.1840831
48320,2.556189,-0.7066879
48321,-7.5584607,1.514472
48322,-5.9911537,0.9422064
48323,3.5731812,2.7292914
48324,1.644476,5.303964
48325,1.7783233,-7.1375885
48326,-7.6104198,2.5292954
48327,-0.26881954,-4.7217517
48328,-6.7466025,2.5662117
48329,2.1228724,1.6523875
48330,-0.18772304,4.5325694
48331,-6.3541017,-0.1579508
48332,-0.84540343,-5.2848873
48333,-3.8977456,-5.2185097
48334,-6.0896773,0.91242826
48335,-4.8479767,1.6295526
48336,-7.3712306,2.5776274
48337,0.6272726,1.1274868
48338,-3.1389756,1.3649662
48339,-6.8637123,-0.59008336
48340,6.1189957,13.071044
48341,8.9219,10.841835
48342,-6.062631,-1.2740045
48343,6.011899,3.470278
48344,2.3673441,-1.2315797
48345,4.293878,3.8056798
48346,-7.5098057,2.4489717
48347,-9.496733,2.0527315
48348,-1.7972411,-7.4078794
48349,7.050904,10.412795
48350,-2.0402963,-5.264892
48351,0.34758368,-0.22420658
48352,4.3120675,3.7986488
48353,1.1636572,6.3665156
48354,6.08222,10.341558
48355,0.6004115,13.749981
48356,-3.9212594,-6.380532
48357,1.2190447,3.8262305
48358,-6.3363676,-0.026972348
48359,-1.655891,-7.200264
48360,-0.15853952,-2.6685867
48361,3.5542326,-0.35798934
48362,0.9527844,-4.422305
48363,3.9691877,2.0939174
48364,1.6223974,12.377884
48365,10.160202,10.987437
48366,4.6506844,4.0591197
48367,1.0542496,3.8240488
48368,1.0588214,3.8274374
48369,-8.168924,3.3825421
48370,-3.8924232,0.29171166
48371,-9.579747,1.6429753
48372,-4.5689926,0.050271578
48373,-4.7545004,1.0848794
48374,1.0148166,10.918894
48375,-9.430271,1.10079
48376,7.8086147,5.070874
48377,7.9215093,5.5514836
48378,-4.605436,0.2806915
48379,3.4144945,-0.16471633
48380,-7.107343,2.7187936
48381,-5.8726497,-1.5252244
48382,2.647077,-1.7109052
48383,0.031200303,-3.6620433
48384,1.3984101,5.8206263
48385,-7.17761,2.376467
48386,-1.4806763,-7.27111
48387,-0.49665242,-4.3902407
48388,12.377779,-2.1019118
48389,3.4789774,3.652273
48390,2.5248218,-1.5514314
48391,2.9963248,-0.37520188
48392,2.7214427,-0.5646792
48393,7.0655904,14.521539
48394,3.1119561,3.0784845
48395,2.8236465,-1.5708896
48396,1.147724,4.1192713
48397,3.7307472,4.211131
48398,9.400118,3.8778002
48399,-0.9577224,12.146122
48400,6.14733,3.4020958
48401,-1.6223376,-7.4877667
48402,3.690753,-0.4108807
48403,5.0294785,2.1384006
48404,1.1981236,1.7596625
48405,-4.596301,2.9496105
48406,1.0080867,3.3521905
48407,-3.675914,-7.5069456
48408,13.507373,-0.20962636
48409,-7.4807954,2.473997
48410,-7.2824936,3.9477828
48411,6.5664783,15.009555
48412,4.9910617,7.1500564
48413,7.3475947,3.0670621
48414,0.99845505,1.3311213
48415,-0.0063914782,-3.4775352
48416,1.5119059,13.815551
48417,-5.7416673,-1.5756506
48418,0.27402622,-4.130794
48419,12.496303,-0.043458417
48420,12.892725,5.354642
48421,7.3880057,3.1918135
48422,3.885757,4.6926575
48423,-0.891859,-6.032316
48424,4.7203965,7.1923876
48425,-0.9332171,-3.1046
48426,6.400043,13.42211
48427,-6.391014,2.2184026
48428,-3.3578048,0.73078567
48429,-4.8548374,3.110774
48430,-8.020371,3.5474536
48431,-9.765921,1.6932546
48432,-4.6537433,3.0901606
48433,5.854169,5.531742
48434,8.825278,11.199527
48435,4.5350842,4.001551
48436,2.5106146,-0.5091723
48437,-5.3792863,1.3921053
48438,0.10333444,-1.5173476
48439,5.7188315,12.916334
48440,11.56129,-0.3501022
48441,-0.079306185,-7.729241
48442,1.2868015,4.8628936
48443,-0.042433135,-3.5947902
48444,0.86760044,-3.997838
48445,-3.117744,-7.803956
48446,2.1792924,5.207531
48447,3.1645799,3.9746852
48448,10.02986,10.779373
48449,3.217944,4.0838814
48450,1.0166848,12.933687
48451,-3.5843513,0.8486818
48452,6.35471,14.127272
48453,0.71837175,-6.2801294
48454,0.9233271,11.194432
48455,2.2309358,4.939337
48456,-0.039558902,15.054114
48457,-0.32467863,-6.084681
48458,2.5296133,-0.5205725
48459,6.876181,1.8856066
48460,3.4367635,6.9800215
48461,2.893091,6.276394
48462,4.3447037,4.176099
48463,6.8048377,10.2597685
48464,12.139172,-2.1082377
48465,2.219806,-0.4285527
48466,3.0158153,-0.17087789
48467,-0.766988,-4.8686204
48468,1.0630552,-6.751711
48469,-7.480385,3.317634
48470,0.32263035,-4.911937
48471,-1.2966926,-5.337036
48472,-0.7554002,11.43008
48473,-9.185341,2.6282449
48474,9.6091385,11.799623
48475,-7.756638,3.601377
48476,5.642624,5.5129156
48477,-6.203669,1.6164454
48478,3.8215303,-0.893313
48479,1.2602,8.456701
48480,-2.7254512,-5.54386
48481,0.29603347,-4.1509614
48482,-4.124111,6.928639
48483,-4.630073,2.7515638
48484,-6.8925343,1.1538469
48485,12.833524,4.8965936
48486,13.083384,5.239534
48487,0.5003803,-4.838049
48488,0.11775497,-3.9524817
48489,0.037378162,-7.5436172
48490,11.5816555,5.334373
48491,-6.774917,-0.6280346
48492,12.06444,5.0306726
48493,-2.2932148,-5.391542
48494,8.577192,11.317894
48495,-3.6418061,7.610374
48496,4.041975,2.1224105
48497,1.3759922,-4.016885
48498,3.9232993,4.0269694
48499,9.707457,11.3427515
48500,-0.9449282,-3.07291
48501,8.21804,11.200435
48502,1.7978431,5.1245337
48503,-2.6382103,-5.8310294
48504,-0.4294381,-6.1259074
48505,3.7693875,4.508472
48506,-0.5645475,11.7814
48507,-0.66156316,-3.7110374
48508,13.121678,5.868278
48509,3.7502089,7.62742
48510,4.531443,3.3914747
48511,5.2367907,13.412863
48512,2.7469368,-0.6026159
48513,0.16621658,11.850849
48514,2.6021976,-1.8588587
48515,8.939424,1.4339463
48516,7.859367,5.4577546
48517,4.9975567,2.2333283
48518,6.2321362,5.8126445
48519,3.4486861,6.93677
48520,6.441962,4.682925
48521,-6.3020854,1.4689512
48522,1.3710254,0.92764777
48523,1.2037792,-6.850599
48524,3.7421036,7.6647367
48525,0.8284064,11.433268
48526,11.961232,1.4240285
48527,-2.9485817,-7.528302
48528,4.250626,2.6246312
48529,-6.337585,1.697903
48530,2.704477,3.904478
48531,0.83271986,-4.544218
48532,1.1975234,-3.7351952
48533,5.328228,13.170726
48534,1.301862,5.6640286
48535,3.9947636,2.1332448
48536,10.719924,5.3918047
48537,4.968453,6.2032866
48538,-5.802082,2.0682943
48539,6.504384,4.7380195
48540,4.175187,4.642875
48541,1.1860323,5.776665
48542,9.397162,11.253846
48543,6.2236285,10.271506
48544,2.473761,-1.4969302
48545,1.9314108,12.054502
48546,12.386652,-0.1777622
48547,11.493786,5.663369
48548,3.3820796,-0.38052702
48549,0.666517,10.951854
48550,3.978438,6.739127
48551,6.8949704,10.6341
48552,0.96234924,15.3241205
48553,-3.4189527,-7.5038514
48554,6.10228,3.7433484
48555,1.6780927,6.137724
48556,-1.2202774,-5.9115057
48557,-5.47293,-1.2909619
48558,10.557527,1.0752348
48559,4.664098,4.156293
48560,6.5406384,4.7377563
48561,9.933383,11.54123
48562,4.857068,3.165202
48563,5.894471,5.961342
48564,7.9711103,5.1249213
48565,0.86006474,4.484591
48566,6.497164,13.732704
48567,3.9212708,7.8761034
48568,-3.5507529,0.88905156
48569,3.1324751,-0.16585682
48570,11.270415,5.1853614
48571,12.687085,-0.38989896
48572,5.9266796,3.4817948
48573,-3.8162284,-5.7895513
48574,10.033906,3.4571087
48575,11.879913,5.6007805
48576,-0.39764962,-7.6131105
48577,12.74461,5.8329453
48578,-3.573598,-7.525023
48579,-0.59038126,-5.9276786
48580,9.02293,1.071841
48581,9.611811,11.766146
48582,-4.062325,-5.4313154
48583,6.5250683,4.690629
48584,13.227791,5.1873193
48585,0.08155975,3.4072154
48586,2.724762,-1.4983734
48587,0.19744152,0.90591466
48588,13.330493,5.835241
48589,1.6340523,5.0864797
48590,3.4752078,-0.19236413
48591,12.976204,-0.14973293
48592,1.2031072,3.3986194
48593,-0.907551,11.641445
48594,0.58961034,5.251758
48595,5.148588,7.149227
48596,-2.4263792,7.119897
48597,3.253621,4.111631
48598,3.585809,6.3110623
48599,-9.83664,1.812859
48600,-5.5567036,0.6184173
48601,0.015534907,14.987856
48602,-4.2370753,2.914804
48603,-3.241753,1.3366772
48604,6.1474385,13.776019
48605,2.6463883,-1.741387
48606,13.699448,-0.10418642
48607,-5.541461,-0.5439012
48608,13.12082,-0.5714135
48609,9.783469,1.0852228
48610,11.50543,5.7265325
48611,6.6249485,15.428677
48612,4.0503006,6.809208
48613,11.530068,-0.8450201
48614,-9.271715,2.1281269
48615,-3.1196036,7.0878
48616,3.7664793,6.599528
48617,3.9466224,9.362631
48618,2.4911423,-1.4227949
48619,0.4924629,11.942231
48620,11.541111,0.61091375
48621,7.3458877,3.1907618
48622,-0.6933056,-3.2904046
48623,5.947816,13.663379
48624,3.4001925,3.6906552
48625,6.9417777,14.540265
48626,12.516872,6.243123
48627,0.02856818,-3.6329002
48628,1.6162786,4.3537974
48629,-6.3807535,2.3885581
48630,9.7057495,3.606344
48631,12.538952,5.4392376
48632,10.989711,5.3124275
48633,0.28299236,-0.6457806
48634,-7.715882,3.7981713
48635,-5.2741404,1.9554753
48636,-0.6305314,11.379167
48637,8.263034,11.178838
48638,1.7627631,-7.802154
48639,1.2375898,-4.0754657
48640,-0.15775716,-6.6886783
48641,3.4726493,2.840019
48642,0.2345659,-6.63082
48643,0.024715263,-7.546345
48644,7.777279,5.6073527
48645,-3.0760067,0.3468998
48646,12.290847,-2.217783
48647,-0.5354098,-6.1506977
48648,0.26959202,-4.2733493
48649,-4.81686,2.93784
48650,1.1821016,-4.2108436
48651,2.6260517,4.015056
48652,12.620124,6.388566
48653,1.6494681,1.7932476
48654,1.775842,-7.590693
48655,4.4946985,9.166405
48656,3.2270718,-0.21869317
48657,1.5367329,1.9284635
48658,10.150237,10.763008
48659,13.588576,0.22298801
48660,4.3008776,9.454565
48661,5.798543,8.17453
48662,0.8828646,11.006765
48663,-6.0928273,-0.09197159
48664,8.944641,1.4588659
48665,-3.1134903,1.0103706
48666,-5.292943,-1.6621318
48667,4.8548923,3.0340235
48668,0.00039627592,-1.3469436
48669,-3.9826608,0.44309857
48670,-7.181046,2.723866
48671,-6.712457,1.3473914
48672,3.8250694,7.6987634
48673,1.114352,-3.7832165
48674,8.631142,11.4593115
48675,7.761256,4.9754987
48676,-6.429822,-0.24610212
48677,1.3163666,-4.5194635
48678,-3.6259487,0.69074386
48679,2.2681684,-0.03908744
48680,-6.520296,-0.10745735
48681,-4.625645,2.7532637
48682,1.4109771,-4.5582504
48683,-1.7287431,-7.154238
48684,7.1816626,15.194095
48685,0.60959953,13.789892
48686,3.4008813,-0.25871837
48687,-1.0375973,-4.6515255
48688,10.636085,5.7630424
48689,0.6147742,3.7473252
48690,1.5838827,-6.7393193
48691,-2.5919385,-5.646713
48692,-0.8480252,-5.3603396
48693,-9.463426,1.6714215
48694,-6.647647,1.7286376
48695,5.771614,8.20559
48696,4.052995,4.883095
48697,-4.9044623,1.4512008
48698,11.24249,5.235176
48699,9.314281,11.18432
48700,1.1398331,-3.7859418
48701,2.6840477,-0.76830465
48702,0.5885135,2.7505136
48703,-5.5035796,1.4343334
48704,5.337422,7.8405805
48705,-2.582598,-5.783731
48706,4.0361524,2.0226135
48707,-3.7994149,6.930876
48708,-2.4125679,7.1184373
48709,1.4692914,13.8353815
48710,-3.8591213,1.1765599
48711,8.725619,10.544082
48712,-7.7668,3.5134017
48713,-3.9179194,7.887594
48714,5.931242,5.4326086
48715,-0.56238395,-3.5970414
48716,3.99874,4.0432725
48717,-1.1277102,-4.5928755
48718,-0.35104224,-3.2663178
48719,-1.5468689,-6.990986
48720,2.7996626,-0.84194905
48721,4.8836975,7.302915
48722,0.9205896,11.041895
48723,4.816816,-2.4751673
48724,11.827553,0.2640364
48725,-3.9146943,-5.3216133
48726,4.051111,2.0094802
48727,-4.996659,-0.1767829
48728,1.6766653,2.2128537
48729,10.918903,5.291853
48730,4.7972207,2.4371328
48731,5.8338614,15.490955
48732,-5.7671714,1.9038318
48733,7.820627,5.089472
48734,12.308307,5.0851865
48735,13.245386,5.2673583
48736,-3.362071,0.6812273
48737,-7.3585725,2.501909
48738,3.4549026,3.8168247
48739,-6.2596936,1.5688998
48740,-9.566662,0.9963436
48741,-9.474087,1.8199831
48742,2.8745377,3.7379262
48743,-1.4589916,-6.848605
48744,-5.491702,0.7488517
48745,-3.8443837,-5.204706
48746,-8.192514,3.6481745
48747,-5.810668,1.2027862
48748,-2.1697328,-6.214995
48749,1.4116625,-7.1948366
48750,9.088563,1.1256485
48751,9.003762,10.649027
48752,1.7257042,3.3879616
48753,-5.030994,-1.1457626
48754,-7.4347596,2.5909414
48755,-6.0838165,0.74427
48756,0.9838371,6.450876
48757,-6.536359,-0.116695635
48758,1.9232365,2.0526261
48759,-6.3383117,-1.9407641
48760,-0.11356761,14.271479
48761,1.15356,8.625051
48762,-1.0946486,-5.5192914
48763,-0.32554075,-3.397994
48764,-5.7543674,1.9352525
48765,-4.608629,0.019901576
48766,-0.6617092,-3.738907
48767,6.891549,3.262951
48768,1.2413301,5.6242547
48769,0.62495035,0.58334863
48770,7.9699492,5.1310625
48771,0.27216598,-0.43200356
48772,4.170898,4.7854347
48773,-4.6186147,2.665761
48774,2.4916577,6.436706
48775,-0.14608163,-7.3449817
48776,-3.8266187,-5.41765
48777,-3.8233984,-5.544954
48778,5.0378275,7.2761493
48779,0.13284501,-0.8602639
48780,1.2490586,8.440587
48781,4.573139,3.8836544
48782,2.7446377,-0.5348923
48783,12.512095,5.420758
48784,12.353359,-0.23145804
48785,12.378609,5.8717904
48786,0.31402844,-0.22690663
48787,-3.7408426,6.716005
48788,-0.66570634,11.947299
48789,5.326795,3.1736667
48790,1.0314866,1.3269112
48791,0.9208836,1.343629
48792,-3.2705142,0.6732565
48793,-5.044002,-1.2582453
48794,7.000245,15.087714
48795,5.9180975,6.018844
48796,3.6284645,3.102146
48797,-3.559564,1.0427948
48798,-3.0773268,0.9017181
48799,-7.331394,1.6343846
48800,1.051799,10.898834
48801,0.5396411,4.8292713
48802,4.409938,9.133233
48803,-3.3628495,0.7724725
48804,11.79455,-1.3313005
48805,5.905594,5.975277
48806,-5.931265,-0.9935227
48807,-9.517419,1.0102143
48808,-0.8712148,11.652906
48809,13.222121,5.182447
48810,-7.7061114,4.0327687
48811,-4.2788444,2.81157
48812,10.456465,5.4266686
48813,11.915193,1.4198563
48814,0.9689036,14.279067
48815,-2.2518237,-5.5760465
48816,6.4289913,3.9399285
48817,11.605728,1.3564054
48818,1.8307576,4.3026133
48819,-0.42512324,-3.2679386
48820,-1.4898839,-5.6309686
48821,1.6767893,-7.772269
48822,4.418521,9.210168
48823,-0.7035768,-4.5610204
48824,4.0388384,2.1767633
48825,-5.819938,1.8278453
48826,5.531003,7.92049
48827,0.24655023,-0.65463066
48828,9.191161,1.1062853
48829,2.505866,-1.5397688
48830,7.5199914,3.0896957
48831,-0.15169147,4.792638
48832,-4.8515906,1.5063713
48833,5.125612,10.147866
48834,1.0195568,-6.5337286
48835,-6.4166093,2.0474217
48836,-3.6818023,-5.336018
48837,-0.72527033,1.3471442
48838,0.90687966,12.603385
48839,2.4998217,3.7092762
48840,-1.0699122,12.121186
48841,2.5886183,-1.8653774
48842,3.220599,3.5252159
48843,1.8607361,-6.977318
48844,13.582977,-0.120074205
48845,9.948826,3.9439745
48846,4.534816,3.7649455
48847,4.5892177,11.859332
48848,5.504585,7.9931192
48849,4.1809,2.372519
48850,-3.1481776,0.28057098
48851,5.623501,8.208856
48852,-9.453534,1.3760823
48853,2.2832718,-1.3072416
48854,3.8977573,3.8846562
48855,-4.387605,0.9582298
48856,5.86447,5.547503
48857,2.1777287,-1.5531167
48858,6.723299,7.2279005
48859,-5.778068,1.1471415
48860,1.4387481,-4.213092
48861,3.780206,4.4044003
48862,4.240337,2.542714
48863,1.6156714,1.7777201
48864,6.090819,5.5141397
48865,0.23659292,-0.28751978
48866,-0.106540635,14.193237
48867,7.7713733,5.123123
48868,-6.3259273,2.0069263
48869,7.455275,3.1892323
48870,2.028853,-0.082171775
48871,2.9728928,-0.87055665
48872,-5.727212,-1.3686392
48873,1.8297256,-7.508725
48874,-3.543766,-8.07425
48875,6.404542,3.9502928
48876,1.4427295,-4.4245462
48877,4.919929,-2.5659187
48878,-0.22744004,-4.7753167
48879,6.6071754,15.350315
48880,3.2323446,3.501561
48881,-3.7482786,1.3636907
48882,10.682645,0.6625179
48883,2.1910863,-0.42710045
48884,-3.522428,-5.6991777
48885,-2.0288205,-5.3179655
48886,-0.24280274,14.8309765
48887,12.851659,6.254173
48888,-2.8118947,7.225803
48889,2.6161444,3.8447816
48890,5.027484,2.3543165
48891,4.4045053,6.0450454
48892,3.7914102,4.327257
48893,1.318864,8.462804
48894,9.770884,10.484505
48895,-3.9647877,7.915281
48896,5.6892657,5.4741507
48897,-3.5223932,-7.708615
48898,11.870647,-1.3785114
48899,-6.3993015,-1.543035
48900,6.3426385,14.14173
48901,3.0715737,6.5443954
48902,6.970971,3.104318
48903,0.14855632,11.825604
48904,6.540102,14.823056
48905,3.3380678,-0.2954918
48906,5.1403327,7.1738806
48907,4.2451587,4.177362
48908,4.114576,4.851965
48909,-0.43864492,4.227638
48910,4.744437,11.818921
48911,0.9923717,12.882365
48912,2.0166245,1.5288105
48913,2.546428,-1.5784667
48914,6.141875,3.3786957
48915,4.67892,2.8189125
48916,0.8511037,11.228597
48917,12.594728,-1.5705698
48918,9.3578615,10.420547
48919,5.8032107,13.882426
48920,10.134213,3.5838032
48921,0.15925695,11.912753
48922,10.106747,10.939335
48923,4.935,2.3569906
48924,9.966687,3.3707173
48925,-1.870258,-5.5214953
48926,4.0645075,2.2748156
48927,6.527035,13.907214
48928,0.6213838,-5.1343446
48929,0.3705992,4.7153254
48930,3.0468721,7.1842346
48931,13.179905,-0.5105062
48932,-2.6019096,-5.7473493
48933,1.952077,1.696835
48934,-3.1305933,6.4400434
48935,7.6035476,5.3914704
48936,-0.8237523,12.105391
48937,5.6890044,4.1020637
48938,9.724418,3.6867077
48939,2.5303493,-0.5257796
48940,4.2478385,2.5970638
48941,-2.9475214,1.3014369
48942,-7.4359055,1.5275816
48943,3.274499,2.9394739
48944,6.708666,7.2134085
48945,9.698546,11.299668
48946,1.0692377,13.891889
48947,12.064475,-2.0925884
48948,6.3883514,2.7763166
48949,12.330356,-1.9616793
48950,6.637259,10.471365
48951,0.6628245,4.560696
48952,4.3543553,2.7880833
48953,0.950441,11.129249
48954,-4.80273,2.8959107
48955,-0.13196781,14.224102
48956,6.7525415,7.2014713
48957,3.2099988,-0.2152985
48958,10.681472,5.8108506
48959,4.9552107,2.1677825
48960,-1.1246247,-4.9701858
48961,-1.4977897,-5.9076786
48962,-0.26520067,12.049772
48963,-0.90159315,-6.1177335
48964,1.7512186,2.2558463
48965,1.5903885,13.654029
48966,2.7037034,3.9346385
48967,12.763597,4.968872
48968,1.4993396,-4.4558554
48969,-0.52391917,-5.0086284
48970,-1.7376461,-5.521768
48971,0.36667663,13.837945
48972,-4.663046,-0.037104767
48973,1.4263018,5.179867
48974,0.7600394,2.5212662
48975,3.8262494,7.6885176
48976,1.7127887,5.454476
48977,-9.846731,1.7783178
48978,13.538638,-1.2325855
48979,1.4739635,13.951783
48980,0.3740435,0.6312409
48981,-4.613657,3.137478
48982,-4.6184998,2.733123
48983,0.8801763,3.2545156
48984,1.8907664,6.1296606
48985,-8.755807,1.7680172
48986,1.2396215,5.6498823
48987,6.912956,10.6247635
48988,2.4963377,-1.603995
48989,-4.7756224,-0.06504449
48990,-0.46795943,-3.0707076
48991,-5.7178326,1.1454535
48992,1.2940156,-4.589296
48993,0.22069597,11.896485
48994,2.5536838,3.6852741
48995,2.0278952,1.7944539
48996,-5.9428983,0.99622107
48997,-3.6406913,-7.5158763
48998,-0.80998266,-3.6628494
48999,3.1191778,-1.2391719
49000,-0.18375522,-2.8749146
49001,9.331526,1.3892659
49002,4.853491,4.3397937
49003,-7.087701,2.493403
49004,3.7936695,4.3330183
49005,11.669453,0.25994462
49006,4.7833667,4.433277
49007,7.2712626,2.8809402
49008,-1.9606086,-5.3538322
49009,7.103408,3.1980808
49010,2.1322815,1.6533245
49011,0.9794802,1.4497687
49012,12.106063,-1.2740707
49013,-0.029492445,-4.000328
49014,-3.4448307,-7.2761593
49015,11.544133,0.7935463
49016,6.5920672,2.1307664
49017,3.073042,6.1681905
49018,6.0331435,13.310674
49019,-6.9293075,-0.67670244
49020,7.8146887,5.4347296
49021,11.867475,0.43215415
49022,0.5730867,2.0386238
49023,4.890971,2.5609872
49024,0.9531029,6.4841533
49025,5.9036307,15.716517
49026,4.203455,3.6285129
49027,2.0812397,4.692455
49028,1.4285262,1.0021434
49029,-3.3242757,8.028986
49030,3.7625573,4.409247
49031,2.8567586,-0.5211566
49032,-5.894162,-2.0064745
49033,6.7469316,7.2066836
49034,-6.415162,1.7930613
49035,-7.3318977,2.6060944
49036,4.587361,3.6543248
49037,-0.42114514,-3.7041674
49038,-4.8376784,2.8691704
49039,-0.65443766,11.388645
49040,1.1667662,-7.5208874
49041,-6.2448444,-1.9072636
49042,-9.365076,1.6411406
49043,-0.27178496,-4.2306614
49044,10.3673315,5.54959
49045,-2.6633825,-6.7840805
49046,0.20763956,11.891304
